Data(UTC) Time(UTC) Latitude Longitude
02-Feb-2008 14:26:56 116.32428 39.93735
02-Feb-2008 14:26:59 116.32405 39.93737
02-Feb-2008 14:27:49 116.31997 39.93782
02-Feb-2008 14:27:52 116.31983 39.93788
02-Feb-2008 14:27:55 116.31983 39.9381
02-Feb-2008 14:28:34 116.31938 39.94232
02-Feb-2008 14:29:30 116.3188 39.94673
02-Feb-2008 14:29:33 116.31885 39.94685
02-Feb-2008 14:54:30 116.31838 39.94733
02-Feb-2008 14:54:40 116.3184 39.94803
02-Feb-2008 14:55:05 116.3182 39.94975
02-Feb-2008 14:55:29 116.31805 39.95008
02-Feb-2008 14:55:44 116.31917 39.95035
02-Feb-2008 14:56:17 116.3228 39.95065
02-Feb-2008 14:56:24 116.32292 39.9506
02-Feb-2008 14:56:32 116.32348 39.95063
02-Feb-2008 14:56:36 116.3238 39.95062
02-Feb-2008 14:56:39 116.32408 39.95063
02-Feb-2008 14:57:27 116.32785 39.95098
02-Feb-2008 14:57:30 116.3281 39.9511
02-Feb-2008 14:57:56 116.32887 39.95108
02-Feb-2008 14:58:01 116.32927 39.95107
02-Feb-2008 14:58:07 116.32975 39.95115
02-Feb-2008 14:58:10 116.32987 39.95132
02-Feb-2008 14:58:20 116.3298 39.95217
02-Feb-2008 14:59:09 116.32928 39.95598
02-Feb-2008 14:59:14 116.3294 39.95608
02-Feb-2008 14:59:17 116.32962 39.95622
02-Feb-2008 15:00:30 116.33953 39.95687
02-Feb-2008 15:00:33 116.33963 39.95688
02-Feb-2008 15:00:53 116.34148 39.95682
02-Feb-2008 15:00:58 116.34168 39.9568
02-Feb-2008 15:02:02 116.34827 39.9567
02-Feb-2008 15:03:13 116.3483 39.95672
02-Feb-2008 15:04:07 116.35173 39.95647
02-Feb-2008 15:04:32 116.3548 39.95662
02-Feb-2008 15:05:17 116.35847 39.95643
02-Feb-2008 15:05:20 116.35898 39.95638
02-Feb-2008 15:05:30 116.36027 39.95642
02-Feb-2008 15:05:33 116.36053 39.95645
02-Feb-2008 15:05:40 116.36125 39.9564
02-Feb-2008 15:05:45 116.36188 39.9563
02-Feb-2008 15:06:02 116.36412 39.9563
02-Feb-2008 15:06:05 116.36422 39.95635
02-Feb-2008 15:06:08 116.36427 39.95643
02-Feb-2008 15:06:47 116.36433 39.95635
02-Feb-2008 15:06:53 116.3648 39.9563
02-Feb-2008 15:06:56 116.36488 39.95635
02-Feb-2008 15:07:02 116.36507 39.95635
02-Feb-2008 15:07:05 116.36525 39.95637
02-Feb-2008 15:07:18 116.36603 39.95647
02-Feb-2008 15:07:35 116.36655 39.95642
02-Feb-2008 15:07:44 116.36685 39.95643
02-Feb-2008 15:07:47 116.36698 39.95643
02-Feb-2008 15:08:06 116.36785 39.95642
02-Feb-2008 15:08:09 116.36792 39.9564
02-Feb-2008 15:08:38 116.36792 39.9564
02-Feb-2008 15:08:46 116.36805 39.95643
02-Feb-2008 15:08:52 116.36848 39.95648
02-Feb-2008 15:08:55 116.3688 39.9567
02-Feb-2008 15:09:21 116.37208 39.9567
02-Feb-2008 15:09:42 116.37318 39.95678
02-Feb-2008 15:10:43 116.37385 39.96143
02-Feb-2008 15:10:46 116.37395 39.96168
02-Feb-2008 15:11:14 116.37645 39.96158
02-Feb-2008 15:11:25 116.37762 39.9619
02-Feb-2008 15:11:28 116.37787 39.96195
02-Feb-2008 15:11:41 116.37923 39.962
02-Feb-2008 15:12:00 116.38107 39.96225
02-Feb-2008 15:12:03 116.38145 39.96253
02-Feb-2008 15:13:08 116.38758 39.96195
02-Feb-2008 15:14:28 116.38787 39.9621
02-Feb-2008 15:14:31 116.38797 39.96213
02-Feb-2008 15:15:49 116.38808 39.96195
02-Feb-2008 15:15:52 116.38817 39.96202
02-Feb-2008 15:15:55 116.38837 39.96203
02-Feb-2008 15:15:58 116.38862 39.96208
02-Feb-2008 15:16:09 116.38953 39.96207
02-Feb-2008 15:16:12 116.38985 39.96213
02-Feb-2008 15:16:32 116.3912 39.96173
02-Feb-2008 15:16:35 116.39138 39.9615
02-Feb-2008 15:17:31 116.39572 39.95698
02-Feb-2008 15:17:58 116.39675 39.95608
02-Feb-2008 15:44:02 116.39685 39.9561
02-Feb-2008 15:44:06 116.39688 39.95597
02-Feb-2008 15:44:10 116.39712 39.95583
02-Feb-2008 15:44:13 116.39737 39.9559
02-Feb-2008 15:44:16 116.39762 39.95588
02-Feb-2008 15:44:35 116.39913 39.95567
02-Feb-2008 15:44:38 116.39938 39.95537
02-Feb-2008 15:44:44 116.39985 39.95535
02-Feb-2008 15:44:50 116.40035 39.95538
02-Feb-2008 15:44:58 116.40093 39.9552
02-Feb-2008 15:45:01 116.40115 39.95523
02-Feb-2008 15:45:06 116.40133 39.95522
02-Feb-2008 15:45:12 116.40123 39.95515
02-Feb-2008 15:45:15 116.4011 39.95525
02-Feb-2008 15:45:18 116.40108 39.95498
02-Feb-2008 15:46:28 116.40185 39.94933
02-Feb-2008 15:46:31 116.40162 39.94915
02-Feb-2008 15:47:40 116.3961 39.9501
02-Feb-2008 15:47:43 116.39588 39.95008
02-Feb-2008 15:47:58 116.39465 39.95005
02-Feb-2008 15:48:24 116.39243 39.94987
02-Feb-2008 15:48:27 116.39223 39.94977
02-Feb-2008 15:48:42 116.39138 39.95005
02-Feb-2008 15:50:00 116.39132 39.94995
02-Feb-2008 15:50:19 116.39012 39.95007
02-Feb-2008 15:51:32 116.38993 39.95007
02-Feb-2008 15:51:46 116.38915 39.95015
02-Feb-2008 15:51:59 116.38892 39.95015
02-Feb-2008 15:52:45 116.38777 39.95015
02-Feb-2008 15:53:18 116.38757 39.95015
02-Feb-2008 15:53:21 116.38743 39.95007
02-Feb-2008 15:53:24 116.38743 39.9499
02-Feb-2008 15:53:34 116.38762 39.94913
02-Feb-2008 15:53:37 116.38772 39.94893
02-Feb-2008 15:53:46 116.38777 39.94862
02-Feb-2008 15:53:49 116.3877 39.9485
02-Feb-2008 15:54:41 116.38755 39.9482
02-Feb-2008 15:54:54 116.3875 39.94785
02-Feb-2008 15:54:57 116.3874 39.94778
02-Feb-2008 15:55:27 116.38465 39.94775
02-Feb-2008 15:55:45 116.38375 39.94768
02-Feb-2008 15:55:45 116.38375 39.94768
02-Feb-2008 15:57:07 116.37123 39.94757
02-Feb-2008 15:58:03 116.3644 39.94717
02-Feb-2008 15:58:50 116.36062 39.94575
02-Feb-2008 15:58:53 116.36055 39.94573
02-Feb-2008 16:00:16 116.3566 39.94433
02-Feb-2008 16:00:43 116.35583 39.94407
02-Feb-2008 16:00:43 116.35583 39.94407
02-Feb-2008 16:00:50 116.35577 39.94405
02-Feb-2008 16:00:57 116.3555 39.944
02-Feb-2008 16:01:04 116.35543 39.94398
02-Feb-2008 16:01:15 116.35493 39.94388
02-Feb-2008 16:01:44 116.35397 39.94358
02-Feb-2008 16:02:04 116.35352 39.94352
02-Feb-2008 16:02:25 116.35312 39.94338
02-Feb-2008 16:02:42 116.35238 39.94322
02-Feb-2008 16:03:03 116.35142 39.94295
02-Feb-2008 16:03:25 116.3506 39.94277
02-Feb-2008 16:03:29 116.35057 39.94273
02-Feb-2008 16:03:46 116.34975 39.94235
02-Feb-2008 16:04:09 116.34897 39.94097
02-Feb-2008 16:04:31 116.34888 39.93957
02-Feb-2008 16:04:36 116.34872 39.93938
02-Feb-2008 16:05:57 116.33943 39.93763
02-Feb-2008 16:06:00 116.33925 39.93753
02-Feb-2008 16:06:03 116.33925 39.93732
02-Feb-2008 16:06:16 116.33942 39.93602
02-Feb-2008 16:06:19 116.33932 39.93582
02-Feb-2008 16:06:22 116.33902 39.93585
02-Feb-2008 16:06:31 116.33828 39.93598
02-Feb-2008 16:07:13 116.33823 39.93605
02-Feb-2008 16:07:28 116.33735 39.93608
02-Feb-2008 16:07:41 116.33698 39.9361
02-Feb-2008 16:09:08 116.33382 39.93593
02-Feb-2008 16:09:48 116.33322 39.93582
02-Feb-2008 16:10:04 116.33312 39.93568
02-Feb-2008 16:10:07 116.33293 39.9357
02-Feb-2008 16:10:17 116.33188 39.93562
02-Feb-2008 16:10:17 116.33188 39.93562
02-Feb-2008 16:11:34 116.32742 39.9351
02-Feb-2008 16:12:19 116.32243 39.93422
02-Feb-2008 16:12:22 116.32227 39.93415
02-Feb-2008 16:12:43 116.32072 39.93358
02-Feb-2008 16:15:52 116.31948 39.9369
02-Feb-2008 16:17:48 116.31953 39.93722
02-Feb-2008 16:18:00 116.31862 39.93783
02-Feb-2008 16:19:41 116.30645 39.94032
02-Feb-2008 16:19:54 116.30557 39.94115
02-Feb-2008 16:19:54 116.30557 39.94115
02-Feb-2008 16:20:07 116.3044 39.94158
02-Feb-2008 16:20:10 116.30433 39.94168
02-Feb-2008 16:20:15 116.3043 39.94203
02-Feb-2008 16:20:52 116.30412 39.94513
02-Feb-2008 16:22:59 116.30322 39.9515
02-Feb-2008 16:23:02 116.30285 39.95207
02-Feb-2008 16:23:12 116.30187 39.95237
02-Feb-2008 16:23:15 116.30178 39.95242
02-Feb-2008 16:23:50 116.30178 39.95242
02-Feb-2008 16:23:53 116.3018 39.95257
02-Feb-2008 16:24:00 116.30138 39.95248
02-Feb-2008 16:25:23 116.29708 39.95685
02-Feb-2008 16:25:28 116.29702 39.95735
02-Feb-2008 16:25:43 116.29695 39.95848
02-Feb-2008 16:26:36 116.29747 39.95807
02-Feb-2008 16:26:46 116.297 39.95878
02-Feb-2008 16:26:49 116.29675 39.95882
02-Feb-2008 16:27:36 116.29493 39.95817
02-Feb-2008 16:27:39 116.29477 39.9581
02-Feb-2008 16:27:47 116.29422 39.95735
02-Feb-2008 16:29:13 116.28403 39.9562
02-Feb-2008 16:29:42 116.28413 39.95555
02-Feb-2008 16:29:42 116.28413 39.95555
02-Feb-2008 16:30:00 116.28272 39.95543
02-Feb-2008 16:30:06 116.28257 39.95565
02-Feb-2008 16:30:12 116.28245 39.95612
02-Feb-2008 16:30:43 116.28245 39.95612
02-Feb-2008 16:31:44 116.2821 39.95823
02-Feb-2008 16:32:28 116.28147 39.95835
02-Feb-2008 16:32:31 116.28133 39.95838
02-Feb-2008 16:32:34 116.28122 39.95842
02-Feb-2008 16:32:40 116.2811 39.95887
02-Feb-2008 16:33:02 116.28117 39.96037
02-Feb-2008 16:33:05 116.28118 39.9603
02-Feb-2008 16:33:16 116.2813 39.96013
02-Feb-2008 16:33:25 116.2815 39.95955
02-Feb-2008 16:33:44 116.28185 39.95825
02-Feb-2008 16:33:47 116.28195 39.95822
02-Feb-2008 16:33:53 116.28212 39.95808
02-Feb-2008 16:33:56 116.28215 39.95807
02-Feb-2008 16:35:27 116.28215 39.95807
02-Feb-2008 16:35:30 116.28228 39.95645
02-Feb-2008 16:35:54 116.28225 39.9563
02-Feb-2008 16:36:12 116.2824 39.95597
02-Feb-2008 16:36:15 116.28258 39.95593
02-Feb-2008 16:36:54 116.28748 39.95667
02-Feb-2008 16:37:16 116.28877 39.95498
02-Feb-2008 16:41:07 116.2904 39.9218
02-Feb-2008 16:41:10 116.29033 39.92163
02-Feb-2008 16:41:13 116.29017 39.9215
02-Feb-2008 16:41:16 116.29 39.92155
02-Feb-2008 16:41:19 116.28993 39.92167
02-Feb-2008 16:41:36 116.28992 39.92258
02-Feb-2008 16:41:39 116.28995 39.92263
02-Feb-2008 16:41:44 116.29012 39.9227
02-Feb-2008 16:44:12 116.3126 39.92237
02-Feb-2008 16:44:12 116.3126 39.92237
02-Feb-2008 16:46:01 116.31633 39.9223
02-Feb-2008 16:46:04 116.31657 39.92228
02-Feb-2008 16:46:24 116.31815 39.92218
02-Feb-2008 16:48:01 116.32497 39.92187
02-Feb-2008 16:48:01 116.32497 39.92187
02-Feb-2008 16:48:04 116.32503 39.92188
02-Feb-2008 16:48:38 116.32505 39.92183
02-Feb-2008 16:48:46 116.32555 39.92183
02-Feb-2008 16:49:25 116.3279 39.9217
02-Feb-2008 16:50:32 116.328 39.92163
02-Feb-2008 16:51:14 116.33422 39.9218
02-Feb-2008 16:51:23 116.33478 39.9218
02-Feb-2008 16:51:26 116.33485 39.9218
02-Feb-2008 16:51:35 116.33523 39.92183
02-Feb-2008 16:51:38 116.33538 39.92182
02-Feb-2008 16:53:17 116.33653 39.92177
02-Feb-2008 16:53:31 116.3376 39.92182
02-Feb-2008 16:53:34 116.33773 39.92183
02-Feb-2008 16:53:37 116.33782 39.92183
02-Feb-2008 16:55:47 116.34355 39.92205
02-Feb-2008 16:56:01 116.34372 39.92222
02-Feb-2008 16:56:04 116.34387 39.92225
02-Feb-2008 16:56:08 116.34398 39.92223
02-Feb-2008 16:56:51 116.3443 39.92215
02-Feb-2008 16:57:11 116.34602 39.92192
02-Feb-2008 16:57:14 116.3461 39.92193
02-Feb-2008 16:58:21 116.34613 39.92213
02-Feb-2008 16:58:24 116.34637 39.92212
02-Feb-2008 16:58:56 116.34882 39.92212
02-Feb-2008 16:59:25 116.3494 39.92208
02-Feb-2008 16:59:28 116.34952 39.9221
02-Feb-2008 17:00:11 116.35283 39.92222
02-Feb-2008 17:00:14 116.35292 39.92223
02-Feb-2008 17:01:03 116.35368 39.92237
02-Feb-2008 17:01:06 116.35385 39.92232
02-Feb-2008 17:01:09 116.35388 39.9222
02-Feb-2008 17:01:52 116.35347 39.91667
02-Feb-2008 17:01:55 116.35355 39.91663
02-Feb-2008 17:02:07 116.35363 39.9161
02-Feb-2008 17:02:30 116.35367 39.916
02-Feb-2008 17:02:41 116.35382 39.91555
02-Feb-2008 17:02:50 116.35523 39.91512
02-Feb-2008 17:03:07 116.35382 39.91425
02-Feb-2008 17:03:59 116.3538 39.91277
02-Feb-2008 17:04:17 116.35328 39.91065
02-Feb-2008 17:04:32 116.35323 39.91277
02-Feb-2008 17:04:49 116.3529 39.91243
02-Feb-2008 17:04:54 116.35287 39.91253
02-Feb-2008 17:05:25 116.3518 39.91178
02-Feb-2008 17:05:58 116.3518 39.91178
02-Feb-2008 17:06:18 116.35212 39.91035
02-Feb-2008 17:06:24 116.35255 39.91062
02-Feb-2008 17:06:31 116.35322 39.91068
02-Feb-2008 17:06:43 116.35332 39.91053
02-Feb-2008 17:06:49 116.35295 39.91038
02-Feb-2008 17:06:52 116.35292 39.91042
02-Feb-2008 17:07:01 116.3529 39.91048
02-Feb-2008 17:07:16 116.3527 39.91073
02-Feb-2008 17:07:19 116.35287 39.91093
02-Feb-2008 17:07:28 116.35298 39.91157
02-Feb-2008 17:07:56 116.35373 39.911
02-Feb-2008 17:08:08 116.35362 39.91213
02-Feb-2008 17:08:11 116.35375 39.9122
02-Feb-2008 17:08:19 116.35453 39.9122
02-Feb-2008 17:08:19 116.35453 39.9122
02-Feb-2008 17:08:29 116.35485 39.91257
02-Feb-2008 17:08:50 116.35517 39.91293
02-Feb-2008 17:09:05 116.35618 39.91283
02-Feb-2008 17:09:10 116.3563 39.91277
02-Feb-2008 17:10:47 116.35658 39.91168
02-Feb-2008 17:10:50 116.35672 39.91177
02-Feb-2008 17:11:10 116.35822 39.91202
02-Feb-2008 17:11:16 116.3583 39.91203
02-Feb-2008 17:11:19 116.35838 39.91217
02-Feb-2008 17:11:23 116.35847 39.91237
02-Feb-2008 17:11:39 116.35907 39.91255
02-Feb-2008 17:12:48 116.36278 39.91333
02-Feb-2008 17:12:51 116.3632 39.9134
02-Feb-2008 17:13:18 116.36702 39.91345
02-Feb-2008 17:13:21 116.36707 39.91347
02-Feb-2008 17:13:57 116.3671 39.91355
02-Feb-2008 17:14:01 116.36732 39.91377
02-Feb-2008 17:14:04 116.36737 39.91385
02-Feb-2008 17:14:09 116.36755 39.91395
02-Feb-2008 17:14:50 116.37142 39.91373
02-Feb-2008 17:14:53 116.37158 39.91367
02-Feb-2008 17:15:30 116.37518 39.9133
02-Feb-2008 17:16:45 116.37537 39.91305
02-Feb-2008 17:16:48 116.3755 39.91312
02-Feb-2008 17:18:06 116.37545 39.92108
02-Feb-2008 17:18:09 116.37555 39.92113
02-Feb-2008 17:18:31 116.37748 39.92122
02-Feb-2008 17:19:16 116.38313 39.92083
02-Feb-2008 17:19:40 116.38317 39.92083
02-Feb-2008 17:20:00 116.384 39.92083
02-Feb-2008 17:20:05 116.38413 39.92085
02-Feb-2008 17:21:38 116.38458 39.9209
02-Feb-2008 17:21:41 116.38475 39.92103
02-Feb-2008 17:21:51 116.3854 39.92162
02-Feb-2008 17:21:54 116.38573 39.92172
02-Feb-2008 17:22:42 116.39203 39.9219
02-Feb-2008 17:22:45 116.39215 39.9219
02-Feb-2008 17:22:45 116.39215 39.9219
02-Feb-2008 17:22:51 116.39232 39.92195
02-Feb-2008 17:23:39 116.39427 39.92207
02-Feb-2008 17:24:12 116.39738 39.92268
02-Feb-2008 17:24:15 116.39767 39.92283
02-Feb-2008 17:24:21 116.3982 39.923
02-Feb-2008 17:24:27 116.39838 39.92295
02-Feb-2008 17:25:16 116.3985 39.92282
02-Feb-2008 17:25:28 116.39925 39.92293
02-Feb-2008 17:25:33 116.39945 39.92297
02-Feb-2008 17:26:08 116.4023 39.92295
02-Feb-2008 17:26:11 116.40235 39.92292
02-Feb-2008 17:26:46 116.40238 39.92295
02-Feb-2008 17:26:49 116.40247 39.92297
02-Feb-2008 17:26:57 116.40293 39.923
02-Feb-2008 17:27:13 116.4031 39.92317
02-Feb-2008 17:27:19 116.40338 39.92305
02-Feb-2008 17:27:19 116.40338 39.92305
02-Feb-2008 17:27:34 116.40433 39.92283
02-Feb-2008 17:27:34 116.40433 39.92283
02-Feb-2008 17:28:02 116.40467 39.92048
02-Feb-2008 17:28:05 116.4047 39.92042
02-Feb-2008 17:28:08 116.40475 39.92055
02-Feb-2008 17:28:18 116.4047 39.92143
02-Feb-2008 17:28:52 116.40455 39.92362
02-Feb-2008 17:29:00 116.40457 39.92385
02-Feb-2008 17:29:03 116.40455 39.92397
02-Feb-2008 17:29:30 116.40422 39.92595
02-Feb-2008 17:29:33 116.40393 39.92595
02-Feb-2008 17:29:43 116.40295 39.92588
02-Feb-2008 17:29:46 116.40288 39.92595
02-Feb-2008 17:29:49 116.40288 39.92618
02-Feb-2008 17:30:09 116.40262 39.92817
02-Feb-2008 17:31:29 116.40232 39.93035
02-Feb-2008 17:31:36 116.40218 39.93058
02-Feb-2008 17:31:42 116.4023 39.93083
02-Feb-2008 17:32:14 116.40253 39.93123
02-Feb-2008 17:33:31 116.40248 39.93148
02-Feb-2008 17:34:52 116.39842 39.93215
02-Feb-2008 17:35:53 116.39323 39.93212
02-Feb-2008 17:36:00 116.3931 39.93215
02-Feb-2008 17:36:40 116.39035 39.93215
02-Feb-2008 17:36:46 116.39018 39.9322
02-Feb-2008 17:36:49 116.39008 39.93227
02-Feb-2008 17:37:05 116.38995 39.93337
02-Feb-2008 17:37:40 116.38987 39.93575
02-Feb-2008 17:37:44 116.38982 39.93583
02-Feb-2008 17:38:09 116.38972 39.93692
02-Feb-2008 17:38:12 116.3897 39.93713
02-Feb-2008 17:38:46 116.39048 39.9393
02-Feb-2008 17:38:50 116.39068 39.93935
02-Feb-2008 17:38:54 116.391 39.93932
02-Feb-2008 17:39:07 116.39218 39.93935
02-Feb-2008 17:39:16 116.39292 39.93937
02-Feb-2008 17:39:31 116.39398 39.93938
02-Feb-2008 17:39:55 116.39432 39.93942
02-Feb-2008 17:40:30 116.39465 39.9394
02-Feb-2008 17:40:37 116.39488 39.93942
02-Feb-2008 17:40:40 116.39497 39.93943
02-Feb-2008 17:41:35 116.3951 39.93947
02-Feb-2008 17:41:48 116.39575 39.93938
02-Feb-2008 17:43:46 116.396 39.93948
02-Feb-2008 17:44:54 116.39678 39.93943
02-Feb-2008 17:45:31 116.39705 39.93943
02-Feb-2008 17:46:22 116.39773 39.93942
02-Feb-2008 17:46:25 116.39788 39.93945
02-Feb-2008 17:46:29 116.39805 39.9395
02-Feb-2008 17:47:57 116.39815 39.93915
02-Feb-2008 17:48:00 116.3983 39.93925
02-Feb-2008 17:48:16 116.39895 39.93943
02-Feb-2008 17:49:24 116.39935 39.93955
02-Feb-2008 17:49:28 116.39943 39.93955
02-Feb-2008 17:50:03 116.39983 39.93953
02-Feb-2008 17:50:55 116.39988 39.93945
02-Feb-2008 17:51:01 116.4002 39.93948
02-Feb-2008 17:51:04 116.40037 39.93948
02-Feb-2008 17:51:10 116.4006 39.9395
02-Feb-2008 17:52:14 116.40083 39.93945
02-Feb-2008 17:52:18 116.40107 39.9395
02-Feb-2008 17:52:21 116.40122 39.93957
02-Feb-2008 17:52:33 116.40177 39.93957
02-Feb-2008 17:53:45 116.40185 39.93952
02-Feb-2008 17:54:12 116.40512 39.93948
02-Feb-2008 17:54:15 116.40517 39.9395
02-Feb-2008 17:54:18 116.40503 39.93955
02-Feb-2008 17:55:00 116.40278 39.93945
02-Feb-2008 17:55:48 116.40237 39.93958
02-Feb-2008 17:56:25 116.4023 39.94247
02-Feb-2008 17:56:51 116.40225 39.9425
02-Feb-2008 17:56:57 116.4022 39.94283
02-Feb-2008 17:57:41 116.40193 39.94697
02-Feb-2008 17:57:48 116.40207 39.94703
02-Feb-2008 17:58:06 116.40218 39.94713
02-Feb-2008 17:58:12 116.40237 39.94738
02-Feb-2008 17:58:20 116.40233 39.94795
02-Feb-2008 17:59:23 116.40168 39.95497
02-Feb-2008 17:59:33 116.4017 39.95568
02-Feb-2008 17:59:45 116.40242 39.9558
02-Feb-2008 17:59:48 116.40245 39.95593
02-Feb-2008 18:01:05 116.40238 39.95678
02-Feb-2008 18:01:21 116.40192 39.95693
02-Feb-2008 18:01:26 116.4019 39.95723
02-Feb-2008 18:01:30 116.402 39.95748
02-Feb-2008 18:01:30 116.402 39.95748
02-Feb-2008 18:01:33 116.40207 39.95757
02-Feb-2008 18:01:33 116.40207 39.95757
02-Feb-2008 18:01:36 116.40233 39.95757
02-Feb-2008 18:02:37 116.40785 39.95778
02-Feb-2008 18:02:40 116.40792 39.9579
02-Feb-2008 18:02:43 116.40795 39.95808
02-Feb-2008 18:02:55 116.40782 39.95885
02-Feb-2008 18:02:58 116.40763 39.95907
02-Feb-2008 18:03:02 116.40763 39.95943
02-Feb-2008 18:03:16 116.40763 39.96042
02-Feb-2008 18:03:19 116.4076 39.96048
02-Feb-2008 18:03:23 116.40745 39.96048
02-Feb-2008 18:03:52 116.40488 39.9603
02-Feb-2008 18:04:13 116.40307 39.96043
02-Feb-2008 18:04:17 116.40297 39.96043
02-Feb-2008 18:04:51 116.40283 39.9605
02-Feb-2008 18:04:54 116.40268 39.9605
02-Feb-2008 18:04:58 116.40253 39.96052
02-Feb-2008 18:05:01 116.40237 39.9605
02-Feb-2008 18:05:06 116.40217 39.96053
02-Feb-2008 18:05:17 116.40193 39.96058
02-Feb-2008 18:05:24 116.40173 39.96055
02-Feb-2008 18:05:28 116.40163 39.96055
02-Feb-2008 18:05:41 116.40118 39.96053
02-Feb-2008 18:05:56 116.40085 39.96058
02-Feb-2008 18:06:18 116.40048 39.96063
02-Feb-2008 18:06:18 116.40048 39.96063
02-Feb-2008 18:06:21 116.40037 39.96065
02-Feb-2008 18:06:21 116.40037 39.96065
02-Feb-2008 18:06:24 116.40032 39.96065
02-Feb-2008 18:07:01 116.39872 39.96077
02-Feb-2008 18:07:09 116.39827 39.96092
02-Feb-2008 18:07:20 116.39762 39.96115
02-Feb-2008 18:07:23 116.39742 39.96123
02-Feb-2008 18:07:30 116.3969 39.96142
02-Feb-2008 18:07:33 116.39668 39.9615
02-Feb-2008 18:07:41 116.3963 39.96178
02-Feb-2008 18:08:05 116.39623 39.96387
02-Feb-2008 18:08:23 116.39628 39.9641
02-Feb-2008 18:08:36 116.39622 39.96475
02-Feb-2008 18:08:39 116.39618 39.96493
02-Feb-2008 18:08:41 116.3962 39.96505
02-Feb-2008 18:09:13 116.39607 39.96703
02-Feb-2008 18:09:28 116.39728 39.96732
02-Feb-2008 18:12:36 116.42992 39.96793
